LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Razor + unique peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique + razor sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol, weight [kDa]	N: N: Q-value	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names
26,3462	26,431	26,661	26,4606	26,2138	26,4977	26,5772	26,3921	26,4284	26,5633	26,3467	26,7958	26,6443	26,9751	26,948	26,7132	26,9767	26,9766	27,0899	26,8424	27,0443	26,9641	26,5073	26,6626	26,924	26,8753	26,5938	26,3334	26,6634	26,8555	26,6012	26,7367	26,5709	26,6391	26,7347	26,9468	26,0891	26,3073	26,3937	26,9833	26,3228	26,5845	26,5379	26,4467	26,7163	9	9	9	23	23	23	55799	0	86639	7559800000	247	P42785;P42785-2	P42785;P42785-2	Lysosomal Pro-X carboxypeptidase	PRCP
21,2621	22,2763	23,0998	22,6716	21,9657	22,37	22,4745	22,6786	22,9318	22,6926	21,6414	22,1417	22,2848	21,2956	22,9952	22,2521	21,7253	21,8525	22,4122	22,4709	23,5775	23,0683	22,1658	23,0962	22,9024	22,3056	23,2659	22,6172	21,2901	21,8628	21,7032	22,6595	22,7583	23,4187	21,8751	20,9332	22,4457	23,3981	22,0388	25,2645	20,6973	22,3645	22,3019	23,263	21,452	7	7	7	32	32	32	3476	39339	46844	275720000	33	P42858	P42858	Huntingtin	HTT
22,5147	23,0051	23,9799	21,712	22,9366	23,2512	22,598	20,6767	22,344	22,0132	22,6534	22,5369	21,9488	22,499	21,2356	21,7235	22,0086	23,1759	22,1644	21,0328	21,4575	23,5084	21,657	21,7347	22,5092	21,7782	23,1597	22,4853	23,0133	21,7267	21,2867	23,673	22,8985	22,6271	22,4704	21,7436	22,0015	22,2916	22,8701	23,874	22,061	22,6433	22,683	22,2536	22,1101	3	3	3	53	53	53	85561	37936	41786	59353000	13	P42892-3;P42892-2;P42892-4;P42892	P42892-3;P42892-2;P42892-4;P42892	Endothelin-converting enzyme 1	ECE1
23,1174	24,1679	25,074	22,3283	23,2482	22,2969	25,4925	24,3395	24,1484	24,513	21,9309	24,8474	24,783	21,484	22,6975	21,7508	21,3385	25,1782	24,6158	22,1562	24,6077	24,7426	21,8494	24,8645	24,8998	22,6829	25,0614	24,2428	24,3805	24,9585	23,5321	21,432	24,3842	20,9573	24,5144	25,0838	24,2268	24,3049	21,4691	24,8076	23,5706	24,4675	24,4553	24,2487	24,2067	3	3	3	95	95	95	55148	0	53742	1623500000	73	P43003-2;P43003	P43003-2;P43003	Excitatory amino acid transporter 1	SLC1A3
22,9237	22,4082	22,3568	22,7386	22,4965	22,4679	20,6312	22,5356	22,4641	22,5317	22,0525	21,8644	22,7498	21,9791	21,8462	22,5844	21,766	22,6688	21,8352	22,5668	22,0707	22,8317	22,8271	22,3041	22,6087	21,4094	23,0605	21,6429	22,1876	22,485	22,4992	22,5681	22,3304	22,3579	22,3457	21,7954	22,8194	22,9361	22,4299	24,1309	22,8226	22,5523	22,1939	22,3383	22,4698	4	4	4	115	115	115	55722	41118	54373	241540000	52	P43007;P43007-2	P43007;P43007-2	Neutral amino acid transporter A	SLC1A4
26,9939	26,9789	27,0734	26,8954	26,9588	26,9235	26,9903	27,0257	26,8536	26,8367	26,8748	26,9018	26,6543	26,91	26,9611	26,8386	26,8844	26,7852	26,7009	27,0583	26,9555	26,9799	26,8761	26,8213	26,9484	26,9778	26,5678	26,8329	26,8254	27,0417	26,4833	26,9205	26,603	26,8947	26,5279	26,6106	26,9919	26,2825	26,562	26,3315	26,4631	26,9919	27,0604	27,0764	27,0506	14	14	14	483	483	483	46637	0	13849	9200700000	420	P43034;P43034-2	P43034	Platelet-activating factor acetylhydrolase IB subunit alpha	PAFAH1B1
23,69	23,8957	22,9402	23,0535	22,6757	22,404	22,6822	21,4643	22,1628	21,8648	22,9034	21,7688	23,1783	22,1637	22,878	24,5179	22,6331	22,2863	23,8407	24,1395	22,2584	22,2732	23,3338	21,6371	22,4112	22,8774	22,5797	23,7525	22,7907	22,5153	22,0354	21,8243	24,5691	23,6368	22,9901	23,1807	23,0441	22,509	22,8554	23,7708	23,7222	23,677	24,1077	20,7072	23,6948	5	5	5	107	107	107	70857	50659	10722	518170000	30	P43155;P43155-2;P43155-3	P43155;P43155-2;P43155-3	Carnitine O-acetyltransferase	CRAT
21,6459	22,2721	23,0257	23,1269	21,7743	22,9193	22,0269	21,2171	23,3461	22,5781	22,0963	21,9346	22,2848	26,0825	25,8845	25,5238	22,9894	24,0439	23,2685	24,04	22,2761	25,2431	21,6263	22,3567	25,2341	22,0715	23,6683	22,7345	21,4462	22,697	22,955	22,5998	22,5335	22,6941	22,2413	25,0513	22,4377	23,1473	22,5863	24,562	22,4482	21,5086	22,3154	21,8848	22,5213	3	3	3	176	176	176	36966	46104	80228	951090000	29	P43235	P43235	Cathepsin K	CTSK
22,1529	22,2547	23,5477	22,0215	23,1371	22,4784	22,1557	21,3652	22,3497	22,7841	21,2213	22,5947	22,8182	25,7738	21,3324	21,7904	21,7826	20,9904	22,0569	22,1744	24,0304	23,4214	23,1378	21,0631	23,0067	21,6678	22,1752	22,443	22,7418	21,8457	22,2993	22,2084	21,6053	21,5539	21,745	22,2463	23,5521	22,1408	22,3458	23,9618	23,1804	22,6586	22,4006	23,0544	20,5201	4	4	4	86	86	86	62575	45065	7562	269260000	18	P43243-2;P43243	P43243-2;P43243	Matrin-3	MATR3
24,5774	25,2213	25,8731	24,3142	24,7133	25,185	25,9629	25,2439	25,2541	24,8273	25,0828	25,3752	25,2515	26,4264	26,5935	26,705	26,3953	26,2229	26,3243	26,1455	26,1354	26,1929	23,497	26,3956	26,3192	26,1515	26,3484	25,8436	26,3253	26,2172	26,1509	25,3728	25,6187	24,289	25,6193	26,1337	25,8408	25,6968	24,5951	24,8639	25,2578	25,1775	24,6899	25,3202	25,1493	16	16	16	316	316	316	67531	0	11098	4106800000	306	P43304-2;P43304	P43304-2;P43304	Glycerol-3-phosphate dehydrogenase, mitochondrial	GPD2
25,2476	25,1955	25,4917	25,3427	21,4601	22,7357	21,7679	25,242	25,3238	25,3339	25,493	25,6963	24,7797	25,7073	25,7099	25,4841	25,7924	25,3617	25,4911	25,6528	25,4126	25,5535	25,6825	25,5865	25,6153	25,4349	25,259	25,46	25,7586	25,593	25,832	25,3401	25,1688	25,4793	26,0526	25,8066	25,0763	25,7461	25,062	24,303	25,3328	25,4828	21,4867	25,3697	25,4008	2	2	2	89	89	89	29373	0	61705	3149900000	111	P43307-2;P43307	P43307-2;P43307	Translocon-associated protein subunit alpha	SSR1
21,7592	22,9405	24,4533	22,2448	23,1904	22,897	22,1301	22,8982	23,6334	22,062	23,3549	22,4855	22,7583	23,042	21,0664	23,4881	21,8606	23,1842	22,8675	22,9532	21,6656	22,5131	22,2349	23,7457	22,7954	22,814	21,974	22,9823	23,1868	22,8201	22,3559	21,1645	22,336	23,0557	22,8693	22,7491	22,9641	22,78	22,9364	24,7432	22,0344	22,4476	22,7783	22,7571	22,8299	2	2	2	53	53	53	51839	46642	82412	289700000	40	P43353;P43353-2;P48448	P43353;P43353-2;P48448	Aldehyde dehydrogenase family 3 member B1;Aldehyde dehydrogenase family 3 member B2	ALDH3B1;ALDH3B2
21,8632	23,474	22,5327	23,8045	22,2594	22,5093	21,4836	22,3192	22,447	22,4568	22,5126	22,1155	22,4862	22,0753	22,0136	22,7853	21,2659	22,4304	21,7136	22,1922	21,5857	22,7563	22,0184	22,4665	21,2802	22,489	22,7002	22,3685	22,6496	22,5736	22,2519	22,5653	21,8292	22,0913	22,8689	22,5121	22,8039	24,5395	22,8423	23,1938	22,2363	22,4023	22,3482	22,6415	22,1284	4	4	4	67	67	67	68019	40866	52935	285290000	60	P43378	P43378	Tyrosine-protein phosphatase non-receptor type 9	PTPN9
25,5093	25,0682	25,032	22,2944	25,785	25,1279	22,0631	25,1227	25,1033	22,2107	25,5369	25,0227	25,14	25,0307	25,5458	24,8931	25,2965	24,8487	24,7964	25,2191	24,8079	25,1127	25,1145	25,233	24,9225	24,9608	22,4111	24,9584	24,4418	24,973	25,3274	24,8541	22,0555	25,0609	24,7373	24,233	24,4138	24,5347	24,1921	23,9687	22,3625	25,6972	22,3397	21,7336	22,6255	5	5	5	45	45	45	23239	0	2487	2173300000	134	P43487-2;P43487	P43487-2;P43487	Ran-specific GTPase-activating protein	RANBP1
24,7744	23,1501	29,0359	23,9986	22,5461	23,9798	29,1544	23,0698	23,9057	24,0129	24,461	23,1009	23,8974	29,7713	28,8741	29,9622	29,5006	28,8086	29,6004	29,5433	29,3279	29,7172	24,1382	29,038	29,506	29,0389	28,8929	26,6814	28,3573	29,3262	26,8345	25,9959	26,7016	23,0322	26,1753	29,1135	28,017	28,6932	25,0518	27,5893	24,8972	24,9863	24,0554	21,4676	25,0141	24	24	24	597	597	597	5552	0	30728	26468000000	601	P43490	P43490	Nicotinamide phosphoribosyltransferase	NAMPT
25,7987	25,4025	25,4761	25,327	25,9326	25,585	25,5608	25,4073	24,7065	25,2286	25,6263	25,3319	25,4485	25,7246	25,8127	25,3581	25,545	25,1751	25,3115	25,6382	25,4254	25,7146	26,0584	25,3497	25,3649	25,4234	25,2351	25,8552	25,2229	25,65	25,5273	25,5837	25,0469	25,7516	25,5212	25,6007	25,717	25,8537	25,7509	24,1722	25,428	25,8155	25,8001	25,5205	25,021	15	15	15	439	439	439	43507	0	10077	3409600000	265	P43686-2;P43686	P43686-2;P43686	26S protease regulatory subunit 6B	PSMC4
21,7477	22,4197	22,771	21,5546	22,8082	22,2711	22,6849	23,1831	21,3222	22,3103	23,066	22,5681	22,5697	21,4542	22,9202	20,9503	21,6594	22,0576	21,89	22,4622	22,6877	22,1943	23,0812	22,4783	22,911	22,4064	23,8855	22,3652	23,1616	22,0124	21,9304	23,3501	23,2799	22,0982	21,5936	21,1364	22,2648	23,3447	23,1685	24,5285	22,8809	22,9091	22,4767	21,5895	22,3969	3	3	3	105	105	105	35735	3885	4502	117330000	16	P45381	P45381	Aspartoacylase	ASPA
22,2978	21,8349	21,7315	23,2698	23,0299	23,1152	23,2617	21,2965	20,6838	23,0934	23,6058	22,6868	22,8159	23,1448	20,9672	22,8037	23,1527	22,42	22,5907	22,5846	22,3227	22,6832	22,5058	22,6592	23,0147	23,1243	22,6418	23,2791	22,8932	23,0282	23,4279	23,0452	21,7509	22,8556	23,3279	23,0006	22,7703	23,3331	22,8537	24,1913	22,2717	22,913	23,3232	23,2774	21,4187	3	3	3	146	146	146	22763	39809	48696	499150000	58	P45877	P45877	Peptidyl-prolyl cis-trans isomerase C	PPIC
26,9918	27,1798	27,5938	26,8168	27,1205	27,0031	27,2001	26,9189	26,6359	26,8623	26,9184	26,6832	26,6874	27,5241	27,4611	27,4936	27,2865	27,3241	27,2514	27,6639	27,331	27,5165	26,9706	27,391	27,499	27,5104	27,5843	27,6106	27,4651	27,9505	27,2849	27,3744	27,385	26,8057	27,0309	27,4969	27,7867	27,8261	27,6093	27,7762	26,7403	26,851	22,399	26,654	26,7577	8	8	8	367	367	367	30412	0	26786	11370000000	184	P45880-2;P45880;P45880-1	P45880-2;P45880;P45880-1	Voltage-dependent anion-selective channel protein 2	VDAC2
27,6339	27,4392	27,4358	27,3452	27,4559	27,4612	27,4549	27,37	27,3095	27,389	27,4928	27,5105	27,4417	27,3444	27,5557	27,3517	27,3908	27,3835	27,312	27,458	27,4115	27,4042	27,4934	27,2628	27,324	27,4319	27,2223	27,4505	27,2266	27,3724	27,3668	27,2559	27,1259	27,4118	27,3163	27,3169	27,1599	27,114	27,3492	27,4007	27,6014	27,5649	27,7086	27,3917	27,3655	22	22	22	364	364	364	93307	0	29131	12445000000	552	P45974-2;P45974	P45974-2;P45974	Ubiquitin carboxyl-terminal hydrolase 5	USP5
21,8373	23,4053	22,4855	21,9581	22,2046	22,8381	22,5399	22,7765	20,6962	23,538	22,0765	21,0616	22,6621	21,829	21,394	22,2108	20,58	22,8428	22,5191	23,4164	22,2326	23,1237	22,9771	22,9004	21,6543	22,7546	21,5913	21,8457	22,2809	23,1686	22,4976	21,5011	23,0597	21,6012	21,1917	21,8789	22,8521	21,6019	23,5266	24,7249	21,7649	21,9889	22,9439	21,8449	23,1014	1	1	1	21	21	21	44223	5443	17659	46493000	29	P45984-3;P45984-2;P45984-4;P45984	P45984-3;P45984-2;P45984-4;P45984	Mitogen-activated protein kinase 9	MAPK9
22,0533	22,6844	22,5849	22,1037	22,6134	23,1961	21,2915	21,6819	22,925	21,6163	23,3626	22,2985	21,6844	20,4737	23,5204	21,993	21,5427	21,1958	21,8906	22,7881	22,5728	22,5869	22,7844	22,9809	22,8677	22,9735	22,6045	23,0113	22,0225	22,7307	21,6934	22,2686	22,6755	22,8273	23,2655	22,6841	21,7269	22,7482	23,3825	23,7637	21,6681	23,8629	21,7807	23,071	22,1428	2	2	2	55	55	55	44287	31172	1963	88816000	17	P45985;P45985-2	P45985;P45985-2	Dual specificity mitogen-activated protein kinase kinase 4	MAP2K4
24,7087	22,7323	24,3545	24,4067	24,5419	22,106	22,3597	24,0984	22,9427	24,3143	22,339	24,2878	24,6664	25,0706	21,1846	24,5317	21,5197	21,8563	24,7565	24,723	24,8164	24,7464	24,3231	24,8227	24,5724	24,7369	24,7037	24,5824	24,6263	24,6862	24,5324	24,6661	24,6261	24,5069	24,3932	24,6437	24,6013	24,3063	22,6986	25,0978	21,976	24,6819	24,0928	21,9168	24,5005	9	9	9	181	181	181	63541	0	41858	1329000000	79	P46060	P46060	Ran GTPase-activating protein 1	RANGAP1
22,1946	23,7103	23,264	22,8559	22,2732	23,1019	23,3364	22,8296	21,9103	22,6331	23,9633	22,9499	22,891	24,9125	22,3482	22,7529	22,8807	22,0316	22,0722	21,5309	21,9711	21,199	22,4793	23,9848	22,8152	21,9616	24,0253	21,7254	21,4854	22,7231	21,6745	22,2727	23,3143	24,1382	23,3228	21,411	22,348	22,4163	23,794	24,7796	22,3142	22,3739	22,8986	21,8801	22,1627	6	6	6	117	117	117	73457	45977	7919	309970000	15	P46063	P46063	ATP-dependent DNA helicase Q1	RECQL
22,8439	22,2858	23,1843	21,9911	22,2991	23,6519	21,5413	22,3264	22,2148	21,5331	21,8091	22,0568	23,3809	22,6813	22,4947	22,5956	22,9696	23,0684	21,7477	21,3224	22,6043	22,8967	22,9968	22,1812	21,8048	23,0808	22,9082	23,3126	22,1301	22,6369	21,8938	22,5208	23,4321	22,6933	22,251	21,9599	22,5113	21,8724	23,6608	24,026	22,3649	21,9054	22,4056	21,7433	20,4366	3	3	3	61	61	61	69614	40667	52405	20534000	2	P46087-3;P46087-2;P46087;P46087-4	P46087-3;P46087-2;P46087;P46087-4	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	NOP2
24,8411	22,3304	25,2262	22,9947	22,5922	22,4158	23,5106	23,6887	21,6261	21,8766	22,1088	21,2846	22,3462	23,0776	22,4018	24,101	24,5655	23,5107	21,3046	23,5445	22,7736	24,3677	25,1167	24,0293	24,845	24,7095	22,6241	24,8246	23,4892	24,2501	23,0025	24,2873	21,9613	24,2093	23,8917	23,7624	24,3701	24,1656	22,9361	23,7765	24,1396	22,0006	22,5373	21,6459	21,6933	6	6	6	227	227	227	3383	0	39966	886710000	67	P46108;P46108-2	P46108;P46108-2	Adapter molecule crk	CRK
22,3614	22,2595	22,9897	21,6182	23,0295	22,8331	22,7359	22,2856	22,4787	21,636	22,6528	22,0708	22,7192	22,2451	21,9419	22,4143	23,0176	21,8924	22,0271	21,4556	22,1793	21,1783	23,1787	22,484	22,6038	22,3093	22,6609	22,7991	21,7166	23,2828	22,478	23,1454	22,7683	21,9394	20,7739	21,3532	22,3834	23,3675	22,9939	24,6447	22,869	22,496	22,6135	22,8409	22,4033	3	3	3	165	165	165	33777	45249	7619	147250000	24	P46109	P46109	Crk-like protein	CRKL
21,8895	23,7083	23,9994	24,3544	24,1172	24,5608	24,4085	24,2735	24,1384	22,5871	24,2405	24,8423	24,7423	24,3987	24,4681	24,3178	24,5505	24,5093	24,3052	24,2308	24,3299	24,2534	23,466	24,3909	24,3519	24,3402	24,4196	24,3574	24,5218	24,4927	24,4876	24,4125	24,5492	24,5033	24,6322	24,6667	24,0732	24,0131	24,25	23,7023	24,8326	24,368	24,3665	24,0849	21,8435	10	10	10	132	132	132	11869	0	33604	1562300000	104	P46379-2;P46379;P46379-3;P46379-5;P46379-4	P46379-2;P46379;P46379-3;P46379-5;P46379-4	Large proline-rich protein BAG6	BAG6
26,5912	27,1333	26,8984	27,1268	26,9473	26,9	26,9267	26,9623	27,1075	27,0936	26,9745	26,7631	27,0627	26,8976	27,0806	27,0589	26,9399	26,7671	27,0189	26,8368	26,9142	26,8723	26,5444	26,823	26,8404	26,8713	27,0291	27,015	27,1791	26,9684	26,998	27,1573	27,1232	26,6276	27,0076	26,8242	27,0635	26,8427	26,983	26,579	26,9437	26,7303	27,0976	27,0522	27,0422	22	22	22	339	339	339	82593	0	12687	9335600000	428	P46459;P46459-2	P46459;P46459-2	Vesicle-fusing ATPase	NSF
21,8625	22,8571	21,9903	23,8978	24,1198	24,1675	24,0372	24,0393	24,1295	23,9635	24,0053	24,6135	21,3485	24,2526	24,4723	24,6164	24,4387	24,3877	24,438	24,1094	24,2446	24,3173	23,5912	21,7678	23,2967	24,0228	24,1162	24,0466	24,1607	24,2859	24,1569	24,0627	23,6298	23,8556	24,3922	24,1519	23,3225	22,7284	23,5544	24,8514	24,4327	24,1151	24,3568	24,3329	23,8736	4	4	4	145	145	145	36172	0	35862	1217100000	104	P46734-2;P46734;P46734-3	P46734-2;P46734;P46734-3	Dual specificity mitogen-activated protein kinase kinase 3	MAP2K3
22,8882	22,8978	23,7094	22,2953	23,1225	21,2814	22,7698	22,3552	22,7542	21,8175	22,2295	21,4153	22,2848	22,4311	22,9897	21,8022	21,5326	22,306	23,9373	22,3984	23,4726	21,825	22,6047	22,0849	23,1998	21,5881	23,1299	21,3281	22,0407	22,0866	21,8159	21,1422	22,9344	22,0969	21,9438	22,105	21,6282	23,1442	22,4194	24,3612	22,2631	22,1975	21,3798	20,669	22,7003	2	2	2	105	105	105	28027	44209	7153	82922000	20	P46736-5;P46736-2;P46736-3;P46736	P46736-5;P46736-2;P46736-3;P46736	Lys-63-specific deubiquitinase BRCC36	BRCC3
25,2264	22,3656	25,7378	25,9971	25,5084	23,2738	25,7137	25,9339	25,6532	25,6474	26,0013	25,7678	23,7185	26,2328	26,0339	26,0037	26,1242	26,7468	26,4791	23,2898	22,0052	26,5799	22,3469	26,5503	26,3892	26,5818	26,2675	26,4143	26,7744	26,4912	26,4251	26,6414	26,8181	26,1515	26,765	27,0481	22,7244	27,085	27,238	24,4253	25,8142	21,9868	25,3965	22,7682	21,7049	5	5	5	345	345	345	16561	0	30125	4477700000	135	P46776	P46776	60S ribosomal protein L27a	RPL27A
27,8344	27,9775	28,4411	28,1732	27,9243	27,9159	28,1565	28,089	28,255	27,9435	28,1767	27,6615	28,0645	28,7763	28,6007	28,6584	28,6655	28,6518	28,6773	28,8468	28,8691	28,4958	27,8785	28,5464	28,6066	28,5796	28,661	28,6017	28,8008	28,6786	28,3622	28,2952	28,6984	28,1527	28,3965	28,3491	28,734	28,6353	28,3642	28,8785	28,0006	28,0218	27,9605	28,277	28,0512	11	11	11	384	384	384	34362	0	46542	23836000000	432	P46777	P46777	60S ribosomal protein L5	RPL5
25,5005	22,7834	25,9829	23,9089	25,7587	25,3012	25,974	25,851	22,9443	23,2482	26,1842	25,7613	25,4319	26,6054	26,471	26,4147	27,2338	27,2403	26,9558	27,3047	26,6745	27,2516	23,3911	26,7672	26,6296	26,5982	25,9746	26,4164	26,8238	26,7205	26,0826	26,3607	26,3153	25,7126	25,9757	26,3917	26,3326	26,4538	26,0579	23,6664	25,5556	25,3697	25,4349	25,1715	25,3638	4	4	4	325	325	325	18565	0	63678	5836700000	156	P46778	P46778	60S ribosomal protein L21	RPL21
22,8948	26,043	26,5986	26,512	26,3275	26,4543	23,0302	26,5945	22,8188	20,9825	26,7033	26,6867	26,0567	27,176	27,002	27,1322	27,7541	27,6298	27,4306	27,7612	27,3844	27,5392	26,2574	23,8609	27,434	27,625	27,2839	27,3094	27,5805	27,3297	27,2936	27,3597	27,4246	26,9673	27,4278	27,4795	27,7267	27,6776	27,3694	27,7891	26,6633	26,4006	26,5463	26,1049	26,2138	6	6	6	394	394	394	15747	0	20701	8124000000	174	P46779;P46779-2;P46779-3;P46779-4;P46779-5	P46779;P46779-2;P46779-3;P46779-4;P46779-5	60S ribosomal protein L28	RPL28
28,9149	29,1998	29,2505	29,2328	29,1395	29,0466	29,0271	29,1525	29,2281	29,2804	29,2157	28,9019	29,2016	29,2936	29,1839	29,2701	29,2141	29,5111	29,4273	29,3535	29,4236	29,3714	28,8613	29,4097	29,3563	29,3722	29,4331	29,5609	29,6424	29,5294	29,3647	29,6479	29,7352	28,9589	29,6378	29,6645	29,9833	29,7841	29,7388	29,9097	28,8861	28,8868	29,0505	29,2621	29,1334	14	14	14	448	448	448	22591	0	35621	44484000000	626	P46781	P46781	40S ribosomal protein S9	RPS9
29,0851	27,9924	28,8517	29,1725	28,9395	28,9461	28,8205	28,979	29,1052	29,1845	29,1403	29,2645	29,3809	29,05	28,9985	29,0077	29,118	29,5278	29,1624	29,026	29,034	29,2125	28,8395	29,1914	29,2032	29,2879	29,3791	29,2615	29,2643	29,1347	29,1214	29,2969	29,5166	28,9836	29,2795	29,5416	29,5003	29,3895	29,3973	29,3576	29,0763	28,8943	28,5769	27,6619	28,2068	9	9	9	368	368	368	22876	0	18363	37763000000	473	P46782	P46782	40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	RPS5
25,8852	21,4505	22,6563	23,1722	23,1931	22,0592	23,0882	22,8554	22,8143	22,5944	26,1042	26,9176	23,5442	21,8318	21,0041	21,7953	25,9737	25,9686	25,8057	26,0063	25,2954	25,6586	22,5724	25,8264	22,4532	21,8297	23,1925	26,1235	21,937	21,7937	26,5151	26,345	25,9725	22,7623	26,2456	26,8154	26,4704	26,5929	26,1176	25,8023	26,1091	22,8661	23,0408	22,4942	22,5515	4	4	4	285	285	285	18898	53362	12383	3849700000	80	P46783;Q9NQ39	P46783;Q9NQ39	40S ribosomal protein S10;Putative 40S ribosomal protein S10-like	RPS10;RPS10P5
27,7655	27,6413	27,2093	27,7899	27,7157	27,6915	27,5738	27,8532	27,7608	27,5898	27,6269	27,8676	27,5879	27,3759	27,6252	27,2613	27,5843	27,6865	27,5606	27,5125	27,5044	27,6014	27,6484	27,5759	27,5852	27,6774	27,5843	27,8022	27,7461	27,3965	27,7777	27,7796	27,6986	27,6909	27,7289	27,6122	27,7374	27,5988	27,8606	27,6277	27,8297	27,6075	27,7314	27,8447	27,419	44	44	43	277	277	273	27063	0	32331	14490000000	896	P46821	P46821	Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1	MAP1B
23,3977	24,8985	24,9193	24,6423	24,7138	24,585	24,8169	24,7352	24,9151	24,7352	24,8579	24,5482	24,6313	24,6635	24,942	25,0841	25,0886	24,9566	24,8862	24,8877	24,7557	25,015	24,473	21,9987	25,0223	24,4819	24,3949	24,5691	24,6582	24,6545	24,6989	24,6423	24,8814	21,5011	24,6852	24,7701	21,0216	24,5637	23,6288	23,923	24,3458	24,4844	24,4615	24,8974	24,8078	9	9	5	536	536	329	32668	0	33158	1933800000	123	P46926;P46926-2	P46926;P46926-2	Glucosamine-6-phosphate isomerase 1	GNPDA1
23,5215	22,921	22,3382	21,7524	22,6373	22,5085	23,0245	22,3109	23,1927	22,2956	21,2912	21,5795	23,3019	22,0152	22,8059	22,766	22,6974	23,2117	21,83	22,2242	23,571	22,6935	23,0328	23,9898	23,1569	23,3865	22,2681	21,7956	21,5944	21,5951	21,0104	22,2027	21,7601	23,1017	22,5425	21,3702	22,6727	23,4151	23,0586	25,067	21,5401	21,1362	22,3905	21,2076	22,4818	4	4	4	78	78	78	10422	41946	58457	113540000	5	P46934-4;P46934-3;P46934-2;P46934	P46934-4;P46934-3;P46934-2;P46934	E3 ubiquitin-protein ligase NEDD4	NEDD4
24,4164	23,2649	22,4494	22,8301	24,1158	23,8184	20,6739	22,7872	22,4244	21,9704	22,7017	23,7507	22,9954	21,4564	22,3538	21,6774	21,5767	22,8866	23,2094	23,366	22,7289	22,1553	24,6063	22,1354	24,2003	22,7412	22,6817	23,8846	22,9297	24,2187	21,9531	23,8553	22,5814	24,0217	21,6255	22,5945	23,8167	23,5642	24,013	24,6295	23,8598	23,775	22,5381	21,9493	21,1674	7	7	7	36	36	36	48274	0	41957	599360000	67	P46937-5;P46937-3;P46937-6;P46937-7;P46937-2;P46937-8;P46937;P46937-9;P46937-4	P46937-5;P46937-3;P46937-6;P46937-7;P46937-2;P46937-8;P46937;P46937-9;P46937-4	Transcriptional coactivator YAP1	YAP1
26,8383	26,7381	26,8768	27,1995	27,0071	27,0696	27,0934	27,109	27,096	27,1816	26,911	27,0196	27,2152	27,4429	26,9029	27,0601	26,8081	27,1431	27,1877	27,0762	27,113	27,1361	26,7938	27,0356	27,0564	27,1338	27,277	27,1947	27,0975	26,9993	26,9849	27,0722	27,2111	27,1008	26,9664	26,7041	27,0421	26,8782	26,8213	25,9692	27,1841	26,8994	26,8515	26,5739	26,8622	50	50	49	191	191	188	39446	0	29457	10129000000	618	P46939;P46939-2;P46939-4;P46939-3	P46939;P46939-2	Utrophin	UTRN
31,2401	31,3407	31,1456	31,4306	31,1859	31,1484	31,316	31,3533	31,3691	31,2434	31,3122	31,2792	31,2741	31,1503	31,2468	31,3101	31,1627	31,1875	31,2963	31,3159	31,2744	31,279	31,3105	31,163	31,1954	31,1714	30,8807	31,1839	31,2037	31,1089	31,2827	31,1393	31,0904	31,1449	31,1651	31,1184	30,9995	30,9437	30,9947	30,662	31,3881	31,3519	31,3719	31,4726	31,4635	72	72	70	553	553	544	18925	0	32331	1,7858E+15	3873	P46940;Q86VI3	P46940	Ras GTPase-activating-like protein IQGAP1	IQGAP1
26,0859	26,6834	26,3706	26,2267	26,2559	26,3058	26,3899	26,5006	26,6006	26,2329	26,6992	26,4193	26,4952	26,2289	26,1707	26,638	26,1674	25,9768	26,3983	25,9317	26,1289	26,0547	26,0098	25,8126	25,8684	26,1788	25,9265	25,8188	25,957	25,8581	26,2572	25,8057	25,7086	26,2029	25,732	25,8459	25,8282	25,684	25,5933	25,7315	26,0375	26,4651	26,3365	26,8906	26,7516	5	5	5	143	143	143	39383	0	62692	5742700000	163	P46976;P46976-2;P46976-3	P46976;P46976-2;P46976-3	Glycogenin-1	GYG1
