LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol. weight [kDa]	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names	T: T: id
22,3029	22,2561	21,6329	21,5428	22,4638	21,5848	22,335	21,858	22,8613	21,8867	22,2031	21,0165	22,4515	20,7936	21,7441	21,5457	21,8436	21,3336	22,0989	20,8375	22,185	22,634	21,4659	22,4601	22,5418	22,1554	22,6608	22,987	21,8069	23,5401	22,8826	23,7701	23,5503	22,8929	24,6976	23,3296	21,9079	21,8714	21,7141	24,1878	22,0558	21,5011	22,0887	21,966	22,2762	8	8	235	235	48534	1659	346060000	31	P04181;P04181-2	P04181;P04181-2	Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form	OAT	485
28,6621	25,6618	26,7727	25,6707	25,9023	28,3979	28,1444	27,0153	26,6232	28,9713	27,0857	23,2392	29,8281	25,9471	26,5584	28,4939	27,3562	27,6256	26,5914	26,869	27,1306	26,7124	21,8677	26,7025	27,2333	27,5451	28,1461	28,2885	27,3908	27,076	27,4367	27,7206	27,1834	25,9083	27,5027	27,5201	26,0274	26,7791	26,5908	27,4782	29,2422	24,896	25,2908	28,4028	28,4905	3	3	242	242	17935	17714	19166000000	411	P04216	P04216	Thy-1 membrane glycoprotein	THY1	486
20,9965	22,5909	26,3812	23,3802	22,764	21,9517	21,6845	22,7742	23,9832	21,4803	23,7509	19,7504	22,4179	20,917	23,2966	22,732	21,936	23,0791	21,9365	23,0528	22,5986	24,2636	21,5789	22,1342	21,7135	21,5485	21,7679	23,0487	22,573	23,1531	23,4215	23,4788	21,7541	21,9907	22,0172	23,0594	21,6835	21,692	22,6784	22,566	21,7332	21,4913	21,4921	22,0729	22,436	23	0	449	0	60066	90873	813230000	56	P04259	P04259	Keratin, type II cytoskeletal 6B	KRT6B	487
27,5053	28,1919	29,5539	28,7218	28,8876	28,2727	28,1373	29,9602	29,8001	29,1219	30,0701	26,0649	29,9351	30,567	30,4445	31,1136	31,1159	31,0152	30,1965	30,1631	30,6622	30,8445	28,0423	30,1992	31,0704	31,6433	31,9974	31,7223	31,2578	31,6319	32,1623	31,6675	31,7357	28,7365	32,4997	31,528	30,8033	30,8734	31,5253	32,2333	28,4804	28,4006	28,87	28,7561	28,1609	18	17	734	734	36053	32331	236600000000000	2114	P04406;P04406-2	P04406;P04406-2	Glyceraldehyde-3-phosphate dehydrogenase	GAPDH	490
20,6985	21,9126	22,2732	22,1945	22,4418	22,5955	21,8312	21,9165	21,7719	21,0161	22,7335	20,0559	22,8393	20,9504	22,1865	21,7111	22,9775	22,6212	22,0612	21,695	21,672	21,9011	22,2602	22,2728	21,3625	21,5304	22,8378	23,1284	21,3818	23,6058	23,7174	22,7168	23,1522	23,0985	21,4781	22,2382	22,2929	21,7069	22,3727	22,3042	21,97	21,3359	22,1393	21,6921	21,7563	6	6	17	17	51657	27615	252010000	20	P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3	Argininosuccinate lyase	ASL	491
20,3034	24,4239	25,591	23,9601	24,1265	24,7183	25,2321	23,8981	24,6613	24,3416	24,6744	20,362	24,383	27,1727	26,412	26,8405	26,7808	26,7196	25,5859	25,5959	25,5088	26,4492	23,4079	25,4846	26,7828	26,9355	26,6431	26,5988	26,2498	26,8182	26,7017	26,0262	26,4064	25,2695	27,3232	26,5881	25,6745	25,3033	25,9636	26,5254	24,5175	24,6656	24,5686	24,7192	24,8381	12	5	38	156	41394	32331	8202200000	419	P04439-2;P04439;P17693-6;P17693-2	P04439-2;P04439	HLA class I histocompatibility antigen, A-3 alpha chain	HLA-A	492
21,4762	25,7565	25,5818	26,0408	25,7897	25,2825	24,8722	26,0198	25,7839	25,584	25,6197	20,4323	26,1676	26,1479	26,1908	26,6834	27,1342	26,3444	25,4746	25,5915	26,006	26,0992	25,3835	25,7168	26,2439	26,1915	26,4138	27,1062	25,6884	26,8082	27,1216	26,3324	26,5184	25,944	27,5264	26,6641	25,6465	25,5619	26,5615	27,2229	25,6393	25,985	26,0096	25,6359	26,0442	9	9	50	50	28315	31871	10257000000	261	P04632;Q96L46	P04632	Calpain small subunit 1	CAPNS1	493
25,1917	26,2439	26,2423	26,9281	26,9576	26,4929	26,1049	26,9765	26,6012	26,2823	26,2964	23,747	26,7016	26,6176	26,6867	27,0505	27,7441	27,0678	26,1349	26,1848	26,2297	26,6228	26,2167	26,123	26,5579	26,7667	27,0066	27,4625	26,68	26,9705	27,6222	26,7331	27,4225	27,2602	28,3661	26,9584	26,7112	26,1335	27,1688	28,0158	26,9755	26,804	26,9209	26,6914	26,7581	14	14	771	771	22782	20818	20121000000	658	P04792	P04792	Heat shock protein beta-1	HSPB1	494
25,1542	25,6979	26,1492	26,0161	25,9119	26,0808	25,6699	26,4328	26,1254	25,8911	26,3807	23,5476	26,8784	26,2783	26,3594	27,1034	27,0942	26,8872	26,3078	26,4017	26,4039	26,7295	25,422	26,4007	26,6046	27,0985	27,1842	27,6371	27,0365	27,1203	27,8503	27,6074	27,385	26,2037	27,8957	27,1629	26,4672	26,6468	26,7899	27,39	25,9715	25,6016	25,9971	26,0276	25,9433	25	25	46	46	68569	30713	27678000000	986	P04843	P04843	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	RPN1	495
25,804	26,1824	26,4461	26,0885	26,3897	26,649	26,1425	26,5353	26,0512	25,8928	26,4093	23,3615	26,9929	26,3475	26,3981	27,5292	27,1071	26,965	26,7425	26,5298	26,5965	26,7161	25,9767	26,7843	26,8823	27,3365	27,4373	27,6278	27,156	27,3923	28,1858	27,6785	27,4728	26,3858	28,0565	27,3896	26,5343	26,9556	26,911	27,7226	26,5175	26,0598	26,4316	26,5131	26,4102	17	17	428	428	69283	27929	21945000000	661	P04844;P04844-2	P04844;P04844-2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	RPN2	496
26,7137	26,0955	26,5848	25,8785	25,7955	26,7912	26,9767	26,4993	26,454	26,973	26,4695	24,0009	27,8602	26,1548	26,6722	27,3283	27,0532	26,332	25,7494	25,7691	26,0059	26,457	25,8061	25,9019	26,6057	26,882	26,8029	27,1863	26,419	26,7287	26,6579	26,632	26,3723	26,1632	26,8099	26,8059	25,6475	25,911	26,3223	26,571	27,2998	25,9577	25,9216	27,1351	27,0647	16	12	535	42	4045	32331	18127000000	701	P04899;P04899-4;P04899-6;P04899-3;P04899-5;P04899-2;P11488;P09471-2;P19087;A8MTJ3;P09471	P04899;P04899-4;P04899-6;P04899-3;P04899-5;P04899-2	Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2	497
23,4736	25,0801	25,4879	25,1952	24,8632	24,8087	25,1197	25,2219	25,5001	24,8376	25,2257	20,9351	25,4668	26,2713	26,291	26,5969	27,0026	26,064	25,4554	25,5678	25,4204	25,775	24,513	25,1505	26,1603	26,0797	26,1894	26,5128	25,8464	26,4185	26,7907	25,9934	26,4407	25,5388	26,3535	26,297	25,7325	25,3522	26,0193	26,295	24,901	25,0892	25,242	25,2679	25,3523	26	15	30	166	113	23314	9445300000	478	P05023-4;P05023;P05023-3;P05023-2;P13637;P13637-3;P54707;P54707-2	P05023-4;P05023;P05023-3;P05023-2	Sodium/potassium-transporting ATPase subunit alpha-1	ATP1A1	499
21,9915	21,4171	21,2844	20,9431	21,7934	21,7982	21,9276	22,6227	22,5494	21,339	22,4273	20,1211	21,8648	22,1552	22,3213	22,9737	23,3475	23,1696	21,6348	22,4678	21,7702	22,3386	21,9042	22,9767	22,3364	22,6003	25,9476	22,9637	24,6978	23,0075	25,3104	25,6383	25,348	23,1458	25,5261	25,5241	25,6598	26,559	25,6298	26,4959	22,9779	21,7164	22,0669	21,0622	22,8013	3	3	37	37	10659	27669	952530000	33	P05114	P05114	Non-histone chromosomal protein HMG-14	HMGN1	502
22,2007	22,5519	23,6475	21,008	22,9583	21,7895	21,4959	24,1622	23,723	21,8264	23,8498	20,5199	22,2499	23,6085	21,775	22,4464	22,3327	24,9974	21,7502	23,7392	23,6691	22,2895	22,956	24,268	24,561	22,8424	25,4569	25,8606	25,0314	24,4095	25,5108	25,5752	25,0236	22,7389	25,3722	24,7417	23,691	23,1668	24,4916	24,8353	23,7506	22,6755	22,974	22,0361	22,1565	12	5	372	161	32852	22955	1596100000	98	P05141;Q9H0C2	P05141	ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed	SLC25A5	504
21,7115	21,2716	21,8679	21,6775	22,6654	22,3364	22,2782	22,3115	22,0555	20,4397	21,588	20,6249	22,4723	24,9503	22,8569	27,5164	25,1336	26,2113	25,1415	21,6491	22,169	24,8684	22,0875	26,1542	25,102	24,969	25,6933	23,4148	24,4888	25,1353	23,444	22,5281	22,4688	22,1376	21,894	26,6862	25,3147	26,0873	25,3567	22,9922	22,0394	22,1115	21,5424	21,7662	21,5693	5	5	37	37	17887	30546	2085400000	68	P05161	P05161	Ubiquitin-like protein ISG15	ISG15	505
25,4615	25,8582	26,4533	25,8649	26,2188	26,4261	25,8379	26,8091	26,6611	26,2409	26,9166	23,9092	27,063	25,5863	25,9902	26,7087	26,7612	27,2662	26,0881	26,1589	26,3661	26,4524	25,5972	26,4076	26,4668	27,0083	27,0459	27,1228	27,0379	26,5813	27,5843	27,3538	26,8782	26,0601	27,6323	27,2066	26,3734	26,7442	26,7645	27,0589	25,375	25,7394	26,1701	26,2961	26,287	20	20	635	635	36112	15701	14550000000	418	P05198	P05198	Eukaryotic translation initiation factor 2 subunit 1	EIF2S1	506
21,916	21,3734	27,8206	21,8884	21,7779	22,5951	27,3515	22,1299	21,0556	20,1046	22,6276	20,8586	22,5582	27,6903	28,0476	28,4567	28,7417	28,0184	27,5376	27,6632	27,6552	28,1237	21,3283	27,6926	27,8227	28,3112	28,5675	27,2423	28,0707	28,2482	28,2015	27,5692	27,0548	22,6342	26,819	28,304	26,9149	27,803	27,3002	26,948	21,5724	22,3254	20,6735	22,4433	21,2921	11	11	242	242	57825	67856	10634000000	213	P05362	P05362	Intercellular adhesion molecule 1	ICAM1	507
22,1459	21,764	25,1323	21,6062	21,9156	22,0002	21,9295	25,6548	25,4713	24,3273	25,8868	21,1475	25,8179	23,5843	22,3464	22,4967	24,3656	25,6665	21,3449	23,7359	25,7573	24,0716	24,7027	25,3936	24,5961	26,1436	26,9754	27,3268	26,1947	25,9172	27,2163	27,1154	26,9331	23,0259	26,9642	26,123	25,1879	26,6169	25,9275	27,3068	21,3574	21,8331	22,7677	24,318	22,1955	2	2	518	518	11514	2984	4054800000	96	P05386	P05386	60S acidic ribosomal protein P1	RPLP1	508
21,1898	24,8693	26,036	25,0383	25,6743	25,5014	24,6899	27,0846	26,5948	25,9902	26,9549	23,2515	26,9514	24,6554	25,0153	26,009	26,5976	27,2415	25,9764	25,393	26,3302	25,8533	25,2751	26,7632	26,0608	27,1199	27,5378	28,0547	27,1983	26,9132	27,9339	27,7723	27,4751	25,2609	27,9651	27,2239	26,0546	27,5053	27,0793	27,732	21,6469	24,7883	25,3811	25,3049	25,1161	7	7	774	774	11665	10913	11611000000	361	P05387	P05387	60S acidic ribosomal protein P2	RPLP2	509
26,9887	27,6647	27,958	27,6518	27,7385	27,4756	27,175	28,2693	28,2005	28,0065	28,6775	25,1994	28,8748	27,044	27,5773	27,9443	28,3199	28,7921	27,9373	27,8131	28,2608	28,0388	27,1883	28,247	28,3936	29,0477	29,0661	29,4939	28,7014	28,513	29,4449	29,3822	28,9328	27,2675	29,2674	28,8255	28,0239	28,8619	28,4245	28,9547	27,1319	27,3993	27,3537	28,0688	27,9415	15	15	517	517	34273	11786	67170000000	764	P05388;P05388-2;Q8NHW5	P05388;P05388-2;Q8NHW5	60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like	RPLP0;RPLP0P6	510
22,5137	21,4494	22,2337	21,3078	22,1588	22,3805	21,1841	22,3555	22,4798	21,7988	21,9139	19,9147	21,8762	21,4431	22,0856	22,4606	21,6082	23,5644	21,9141	22,3213	22,4294	22,0663	22,5734	22,3825	21,1134	21,9923	22,8754	20,9474	21,7927	21,6604	22,9034	22,7494	22,1886	21,661	22,3977	22,244	21,4484	22,3704	23,531	23,2057	21,9319	20,9528	22,0809	22,0815	21,74	4	4	19	19	35675	14678	144330000	17	P05412;P17535	P05412	Transcription factor AP-1	JUN	511
20,8741	23,8686	25,1017	22,7595	21,1991	21,6171	23,6317	25,2639	25,5422	24,1394	25,7649	22,3094	25,2472	24,0754	20,7774	25,5611	24,8829	26,0979	24,5797	22,9337	24,1071	24,213	24,1552	25,1124	25,1734	26,2879	26,5951	26,0773	25,5626	25,8302	26,5889	26,7568	26,0181	22,2978	25,73	26,3165	24,9027	26,2065	25,8574	26,4783	22,299	21,3287	24,0684	23,7078	23,7562	15	15	37	37	46836	55603	5136700000	200	P05455	P05455	Lupus La protein	SSB	513
22,9249	24,4788	25,1414	24,9208	24,9784	25,2224	24,4096	25,2892	25,2984	24,8951	23,289	20,618	25,3071	25,8978	25,9334	26,0439	26,6108	25,6993	24,9365	25,091	25,0935	25,4876	22,2227	24,4699	25,8264	25,6259	25,5118	26,3484	26,0494	26,4357	26,6917	25,7976	25,9997	25,4373	26,6312	26,2009	25,9696	25,1617	25,9321	26,3264	24,0927	24,7289	25,2745	25,4012	25,0641	18	18	271	271	88414	16335	7344700000	285	P05556;P05556-2;P05556-5;P05556-4;P05556-3	P05556;P05556-2;P05556-5;P05556-4;P05556-3	Integrin beta-1	ITGB1	514
24,495	24,3253	22,5047	24,4984	24,9634	24,168	22,535	24,9508	24,3869	23,7908	24,5958	22,5999	24,5264	21,3031	22,0436	22,7499	21,313	22,0003	21,5541	22,0143	23,5305	22,1347	24,4253	23,5537	21,5476	24,0877	23,7423	25,0392	24,5627	23,6922	25,2783	25,5515	24,4844	24,2488	25,4013	22,7039	22,9035	24,0754	23,9546	25,0145	21,2914	24,1976	24,4459	21,6544	24,2158	20	19	237	229	14491	79899	1873200000	162	P05997	P05997	Collagen alpha-2(V) chain	COL5A2	515
21,7853	21,4641	21,8168	21,5711	22,3389	22,1074	22,0408	21,5024	22,2812	21,3638	22,2687	19,9988	22,7153	20,9899	22,0641	21,9059	22,3001	22,141	22,513	22,3628	21,8227	22,2106	21,6464	22,0694	21,8869	21,6569	23,1026	21,7696	22,2488	21,8127	22,429	22,1512	22,7361	22,784	22,1482	21,7401	21,0142	21,9697	22,7662	22,9653	21,762	20,7954	20,8789	23,5978	22,5574	7	7	21	21	40786	17307	137810000	15	P06132	P06132	Uroporphyrinogen decarboxylase	UROD	516
25,1822	21,7623	22,9377	22,3366	22,3034	25,0855	25,4241	22,1897	20,9133	25,2392	24,6914	20,8331	25,9281	24,9999	25,0889	25,6431	25,5831	23,4255	24,7369	22,2839	25,3341	24,9961	21,4732	21,5615	25,1485	24,7702	25,9046	22,6245	23,0737	25,4211	25,6651	25,3252	22,1313	22,2383	22,9301	21,8902	21,0632	22,2171	21,4743	23,1631	25,3567	22,1998	22,1964	25,5273	25,4165	9	6	19	136	60761	17659	1779700000	68	P06241;P06241-3;P06241-2;P06239;P06239-3	P06241;P06241-3;P06241-2	Tyrosine-protein kinase Fyn	FYN	517
21,5795	24,1789	24,2879	24,5111	22,666	22,4338	23,8237	24,3779	24,3102	24,2716	23,9363	19,905	24,3374	25,9211	25,2236	25,5339	25,9226	25,3048	25,0781	25,2611	25,1475	25,3624	21,8497	24,3665	25,6265	25,0773	24,8226	25,4109	23,6917	25,8957	22,5454	24,9143	25,5402	24,8835	26,0167	25,631	25,5445	20,9382	25,47	25,4071	21,8007	24,6721	24,6455	24,6154	21,4486	5	5	355	355	12074	13117	2986300000	133	P06454-2;P06454	P06454-2;P06454	Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1	PTMA	519
25,0559	26,4674	26,4404	27,1417	26,9916	26,6298	26,1372	27,0435	26,736	26,2288	26,4504	22,9846	26,7651	27,4257	27,1916	27,4032	27,7151	27,46	26,3178	26,4607	26,615	27,233	26,3474	26,3326	26,7516	27,2362	27,4366	28,0579	27,185	27,7176	28,2976	27,5312	27,7737	27,1461	28,0551	27,3935	26,5509	26,4006	27,2822	27,8059	26,5849	27,014	27,1102	26,8783	26,5799	18	18	437	437	56559	32331	26413000000	871	P06576	P06576	ATP synthase subunit beta, mitochondrial	ATP5B	520
27,5696	30,1115	30,4385	30,6057	30,5159	29,1402	29,4284	30,7206	30,6166	30,7514	30,7687	26,6836	30,8511	30,9786	31,2652	31,8416	31,8424	31,539	30,2136	30,5756	31,0844	31,1053	29,3906	30,2544	31,4879	31,5052	31,7339	32,1032	30,8141	31,9014	32,2684	22,4418	31,6795	30,5438	32,4276	32,0205	31,2834	30,789	32,1637	32,1695	29,5141	30,646	30,6598	30,5955	30,4824	3	3	189	189	1018	11978	1,5639E+15	245	P06703	P06703	Protein S100-A6	S100A6	521
24,9466	26,0627	27,107	26,4563	26,8148	25,9836	25,9755	27,3035	27,3295	26,2596	27,5178	24,3861	27,4424	27,9558	27,9202	28,6613	28,4746	28,2035	27,6384	27,7221	27,8018	28,1053	26,5177	27,5245	28,3587	28,8745	29,2706	29,1187	28,4372	29,2373	29,3117	28,8886	28,8473	26,736	29,9809	28,854	28,0114	28,1705	28,6105	29,5346	26,1735	26,3271	26,6644	26,3944	26,1314	23	21	68	629	47168	32331	80107000000	1454	P06733;P06733-2;P13929-3;P13929-2;P13929	P06733;P06733-2	Alpha-enolase	ENO1	523
22,6976	22,7901	23,3388	23,0941	23,0399	23,3038	23,0712	23,1985	23,1776	22,557	22,9777	20,8579	23,6948	23,0401	23,6297	23,6195	23,4706	23,5839	23,1904	22,8479	23,3054	23,4099	22,8743	22,8353	23,1598	23,75	23,7218	23,9394	23,4554	23,1848	24,4777	23,7565	24,0073	23,57	24,5434	23,355	22,7717	23,0658	23,5943	23,8907	23,9061	22,8908	22,6199	23,1698	23,309	21	16	316	258	93133	40089	1469800000	211	P06737-2;P06737	P06737-2;P06737	Glycogen phosphorylase, liver form	PYGL	524
21,8055	23,7723	24,4722	24,063	24,0673	22,8856	23,9284	25,0875	25,1888	24,4731	24,9733	20,9885	25,3189	25,8878	25,2736	26,3023	26,6925	25,808	25,1148	24,9687	25,6472	25,7962	22,7185	24,4473	26,5346	26,6775	26,6139	26,5846	26,2767	26,5978	27,2471	26,4833	26,9238	24,9786	27,7811	26,7621	25,7979	25,2019	26,4025	27,1252	23,0593	23,1072	24,2183	23,9498	24,2162	18	18	409	409	64324	190	11750000000	548	P06744-2;P06744;CON__Q3ZBD7	P06744-2;P06744	Glucose-6-phosphate isomerase	GPI	525
28,7263	29,2685	29,8083	28,74	29,2778	29,3943	29,145	29,4276	29,274	28,391	30,0324	27,5527	29,788	26,7028	28,6723	29,7569	28,6088	29,9751	28,4965	28,0969	29,1067	28,9891	29,3221	29,8538	29,1237	30,3602	30,9695	30,3508	29,791	29,9877	30,6981	30,8811	29,6889	28,6246	30,6865	30,4437	29,1018	30,6702	29,7404	30,6699	29,2352	28,7119	28,7637	28,9123	29,1778	11	11	514	514	32575	32331	97939000000	987	P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3	Nucleophosmin	NPM1	526
27,2947	28,9602	29,1368	28,9164	28,8952	28,6159	28,6462	28,4913	28,5328	28,4386	28,6907	26,1381	28,8527	27,478	28,0096	28,4096	28,6057	28,8862	27,8107	27,6486	28,4704	27,978	28,1818	28,3581	28,0459	28,5119	28,2692	28,6962	27,8609	28,3841	28,7113	28,7013	28,6448	28,1693	28,907	28,2931	27,5797	28,2987	28,258	28,6511	27,0703	28,4684	29,0261	28,7414	28,9197	24	16	556	411	29032	32331	1,0627E+15	1289	P06753-2;P06753-3;P06753-6;P06753-5;P06753-4;P06753-7	P06753-2;P06753-3;P06753-6;P06753-5;P06753-4	Tropomyosin alpha-3 chain	TPM3	528
21,7402	22,9383	22,5452	23,399	22,8177	22,6842	22,5876	21,8894	22,7482	21,9666	23,033	20,2342	23,6003	24,0547	23,5498	24,0919	25,6518	22,5271	23,1388	22,0721	22,3951	23,0483	22,1771	22,2282	23,3772	23,7061	23,9421	24,4229	23,451	24,5766	24,626	24,1572	25,0026	22,6793	25,3927	23,8536	23,1845	22,1764	23,7	24,6754	21,6875	22,349	22,8965	22,385	23,4987	20	20	267	267	11113	54864	1614800000	147	P06756-3;P06756-2;P06756	P06756-3;P06756-2;P06756	Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain	ITGAV	529
21,0488	21,7552	21,764	21,782	22,3056	22,7426	21,8386	21,8036	22,0671	23,5504	22,342	20,4428	21,8058	24,3942	21,9374	24,6888	22,6051	22,2597	21,865	22,2682	21,6337	21,4086	21,4385	23,5087	22,0853	22,2653	22,7055	25,1118	22,5201	24,5861	25,631	24,0354	24,6549	21,3885	25,6976	22,3118	23,9641	22,0456	24,7239	24,69	21,1415	22,6902	22,2619	21,6882	23,1549	8	8	155	155	60702	89765	1100200000	72	P06865;P06865-2	P06865	Beta-hexosaminidase subunit alpha	HEXA	530
20,9654	21,9268	22,3634	21,6148	22,9879	21,8633	21,6136	21,486	21,9146	21,443	21,7006	20,9697	21,8397	23,1908	21,8136	25,2389	24,611	24,8701	21,7806	23,8743	24,1925	22,3983	21,9811	24,3365	24,0206	24,8217	25,3786	24,1629	24,449	24,5001	22,7112	24,1877	22,8819	21,6779	24,7407	25,4565	23,763	22,1679	23,7165	22,5024	22,1418	21,8734	21,187	21,7955	22,259	7	7	217	217	44	38563	1007200000	64	P07093-2;P07093-3;P07093	P07093-2;P07093-3;P07093	Glia-derived nexin	SERPINE2	531
21,4175	21,9058	22,022	22,5526	22,3079	23,905	21,4956	23,6888	23,6317	23,5974	21,1777	20,2134	23,936	24,179	23,9633	24,655	25,2129	22,3427	23,3566	23,6096	23,2555	23,776	22,4628	22,4224	24,1793	24,0984	24,3171	24,993	23,1933	24,7042	25,573	24,9742	25,3521	24,4888	26,0763	24,7685	24,6229	23,2116	24,9952	25,1789	23,9057	21,7216	23,0571	24,2659	24,2131	11	11	259	259	52948	4759	2029100000	168	P07099	P07099	Epoxide hydrolase 1	EPHX1	532
21,469	24,7354	25,1606	25,2051	24,8175	24,5589	23,9824	25,6949	25,7754	25,6038	25,6744	20,7045	25,7516	26,4451	26,2774	26,6584	26,798	26,373	25,6233	25,8892	25,9638	26,2035	23,3291	25,6586	26,8994	26,9447	27,1075	27,5679	26,8978	27,1911	27,6705	27,1296	27,5182	25,2901	28,2985	27,2786	26,6618	26,198	27,4356	27,7473	23,9932	24,7345	25,03	25,3148	25,0182	13	12	404	368	36638	58275	14355000000	387	P07195	P07195	L-lactate dehydrogenase B chain	LDHB	534
26,6759	27,644	27,7911	27,7732	27,734	27,7305	26,9927	28,7532	28,6897	28,2709	28,9868	25,6636	28,844	28,0025	27,9803	28,5933	28,6727	28,6511	27,8488	27,8568	28,1524	28,2145	27,4046	27,9483	28,6886	28,947	29,0765	29,5612	28,7596	29,01	29,7686	29,4911	29,1714	27,7498	29,8976	29,0115	28,375	28,6243	29,1077	29,4946	26,9651	27,3775	27,699	27,8093	27,7355	27	27	63	63	57116	32331	1,1612E+15	2241	P07237	P07237	Protein disulfide-isomerase	P4HB	536
21,392	21,9822	25,72	21,9583	22,5491	22,041	21,8293	26,4581	27,106	26,526	27,069	20,613	26,8999	25,2267	22,5945	22,8329	26,2479	27,8258	26,7636	26,9951	27,485	26,6857	22,1186	27,4806	28,236	29,1356	29,1647	28,7174	28,6999	27,8017	29,4391	29,603	29,0116	22,1223	29,1582	28,3023	28,1683	28,9433	28,5523	29,0729	21,9663	22,3155	22,5384	24,8579	21,4038	5	5	232	232	20863	29544	20052000000	228	P07305;P07305-2	P07305;P07305-2	Histone H1.0;Histone H1.0, N-terminally processed	H1F0	537
22,3912	21,8834	22,6501	24,5681	24,6164	24,5035	22,1142	24,7386	24,684	24,1614	24,9236	20,671	24,7259	25,1623	25,143	25,8767	25,7227	25,5608	23,9118	24,3683	24,8042	25,3193	24,5434	24,5243	25,2025	25,5337	26,1491	26,0825	25,1656	26,0031	26,7214	26,0019	26,104	24,8937	27,1245	25,9599	25,0877	25,1771	26,2492	27,0964	22,5441	24,6502	24,7198	24,3299	24,0003	12	12	352	352	44552	16234	4964000000	272	P07339	P07339	Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain	CTSD	538
30,3468	30,7849	31,8284	31,1752	31,2774	31,0168	30,8644	32,0658	31,9609	31,2723	32,2908	28,7886	32,2342	31,3935	31,9792	32,9277	32,5748	32,3031	31,5705	31,3394	31,7329	31,8492	30,8638	31,7043	32,31	32,5954	32,7884	32,8835	32,3205	32,6159	33,0067	32,5967	32,4749	31,2417	33,1436	32,6453	31,6948	32,1832	32,3314	32,6683	30,9091	31,0454	31,1496	31,0454	31,1121	30	30	726	726	38604	32331	9,8984E+15	4973	P07355;P07355-2;A6NMY6	P07355;P07355-2;A6NMY6	Annexin A2;Putative annexin A2-like protein	ANXA2;ANXA2P2	539
22,6025	24,4103	24,397	24,6975	24,8172	24,7429	24,1987	24,5655	24,2433	24,1694	24,0794	20,9278	23,6758	25,6095	25,1219	25,7476	25,8159	25,7008	24,5976	24,8998	24,6387	25,0578	23,8308	23,2904	25,2754	25,2505	24,8406	26,0975	25,3372	25,5982	26,7563	25,6586	26,0112	25,1219	27,181	25,1771	25,1599	24,2391	25,7962	26,2831	24,6192	24,5269	24,863	24,8742	24,6337	24	24	377	377	81889	64663	5860600000	327	P07384	P07384	Calpain-1 catalytic subunit	CAPN1	540
25,6755	27,4192	27,5147	27,8787	27,7017	27,3814	26,956	28,2719	28,267	27,8396	28,1855	24,4131	28,596	28,9363	28,5597	29,1592	29,981	28,8638	28,5512	28,4833	28,3975	28,9231	26,726	28,367	29,3574	29,5341	29,6408	30,0953	29,2293	29,6786	30,3211	29,8793	29,9468	28,3275	30,6263	29,7916	29,114	28,6856	29,6933	30,1295	27,8191	27,5587	27,7436	27,9139	27,9638	21	4	617	16	4967	21676	59391000000	964	P07437;A6NNZ2	P07437	Tubulin beta chain	TUBB	541
23,1646	22,3521	22,3247	21,8259	21,5437	23,2817	22,7249	22,0954	21,2594	21,6584	23,538	19,9405	21,133	21,0835	24,3869	24,5444	25,0872	22,7774	20,9913	21,773	22,3439	22,8001	21,3392	21,8107	24,9967	24,7319	25,0667	22,6816	24,9988	25,3704	25,0424	25,0563	23,9709	21,7995	24,6201	22,5995	23,7358	24,354	23,9752	22,3969	22,0534	21,3953	21,9178	22,4124	21,5738	5	5	212	212	39746	36645	988240000	122	P07585;P07585-4;P07585-2;P07585-3;P07585-5	P07585;P07585-4;P07585-2	Decorin	DCN	542
